,Verification_Status,processed_Text,noun_count,Word_Count,entity_count,class,sum_bow
179,ข่าวปลอม,"  ธ.ออมสิน   สินเชื่อ ฉุกเฉิน   สำหรับ ประจำ กระทบ โควิด   19   วง เงิน   50,000   บาท   อนุมัติ คน",8,26,5,2,15
180,ข่าวปลอม,  คลอรีน น้ำ ประปา สาร ก่อ มะเร็ง ร้อน,5,11,0,2,5
181,ข่าวปลอม,"  ตลาดหลักทรัพย์   ทุน กอง ทุนปัน นิคม อุตสาหกรรม   เริ่มต้น   10,000   บาท   รับปันผล   5 % 10 %   สัปดาห์",5,26,7,2,16
182,ข่าวปลอม,เชื้อ ไวรัส โคโรนา สาย พันธุ์ ระบาด ไทย   ข่าว ปลอม   สร้าง หวาดกลัว ประชาชน   อย่า แชร์,13,23,1,2,15
183,ข่าวปลอม,  https: / /th. set01or.com/main/home  เว็บไซต์ ตลาด หลักทรัพย์แห่งประเทศไทย   พอร์ต ทุน,7,16,17,2,15
184,ข่าวปลอม,  เพจ   GULF   Binance   บัญชี เทรดหลัก พัน   วิเคราะห์ ทุน   ก.ล.ต.,8,21,1,2,6
185,ข่าวปลอม,  ดื่ม น้ำ อัด ลม เสี่ยง โรค มะเร็ง,4,6,0,2,5
186,ข่าวปลอม,  เคี้ยว เมล็ด มะละกอ สุก     3   เม็ด   กลืน กิน น้ำ   รักษา มะเร็ง สุดท้าย   1   เดือน,9,29,7,2,12
187,ข่าวปลอม,  ผลิตภัณฑ์   Hadar   บำรุง ดูแล ดวง ตา รักษา โรค ตาต้อต่าง  ,7,14,0,2,13
188,ข่าวปลอม,  เวลา เที่ยง คืน ตี   3   รัง สี คอ สมิก โลก   มือถือ ร่างกาย อันตราย,6,20,1,2,9
189,ข่าวปลอม,  รถ โดยสาร   –   รถ บรรทุก   ค่า ควัน ดำ   โทษ   2   หมื่น บาท,7,20,4,2,9
190,ข่าวปลอม,"  ปตท.   ทุน   เริ่มต้น   1,092   บาท   แบ่ง รับประกัน เงิน ต้น   100 %",4,23,6,2,9
191,ข่าวปลอม,  ทำ ใบ ขับขี่ ประเภท   สอบ   กฎหมาย   เพจ จินนิภา,6,18,0,2,9
192,ข่าวปลอม,  ดื่ม น้ำ กระชาย   น้ำผึ้ง   มะนาว ลด น้ำหนัก,5,10,0,2,5
193,ข่าวปลอม,  เจ้าหน้าที่ การไฟฟ้าโทรแจ้ง ประชาชน แอดไลน์   ติดตั้ง แอปฯ   ลด ค่า ไฟ,11,19,0,2,11
194,ข่าวปลอม,  ขวด พลาสติก   PET   ซ้ำ ทำ สาร เคมี ปนเปื้อน,5,13,0,2,8
195,ข่าวปลอม,  ยาดม สมุนไพร กระชายขาว   สูด ดม ดัก เชื้อ โควิด   ปอด,7,15,5,2,8
196,ข่าวปลอม,"  ตลาด หลักทรัพย์แห่งประเทศไทย พอร์ต   เริ่มต้น   750   บาท   กำไร   10,000   บาท",5,20,10,2,15
197,ข่าวปลอม,"  ออมสิน กู้ยืม เงิน   5,000   –   500,000   บาท   ไลน์",4,17,3,2,7
198,ข่าวปลอม,  สหรัฐอเมริกา ประกาศ ห้าม ผลไม้ ประเทศไทย     มะพร้าว น้ำหอม,7,14,3,2,10
199,ข่าวปลอม,  พฤติกรรม ดูด นิ้ว   กัด เล็บ   เด็ก   รอดพ้น โรค ภูมิแพ้,8,21,0,2,7
200,ข่าวปลอม,  พายุ ดีเปรสชัน   พายุ เดิม     34   ต.ค.   66,6,23,3,2,6
201,ข่าวปลอม,  หน้า มืด ตื่น นอน   สัญญาณ หัวใจ อ่อนแอ,6,10,0,2,5
202,ข่าวปลอม,  ผลิตภัณฑ์   Wiberty   ป้องกัน อาการ ตา เลอะเลือน   จอ ประสาท ตา เสื่อม   น้ำ หล่อลื่น ดวง ตา   ลด อาการ ตา แห้ง   ปวด ตา,15,28,3,2,24
203,ข่าวปลอม,  คณบดี คณะแพทยศาสตร์ศิริราชพยาบาล   แจ้ง วิธี ตัว แพร่ ระบาด เชื้อ ไวรัส โค วิด 19,11,17,4,2,10
204,ข่าวปลอม,"  ธ.  กรุงไทย   ธ. ออมสิน   ปล่อย สินเชื่อ     500,000   บาท     WWW.สินเชื่อ คุณ.NET   ไลน์",7,31,14,2,13
205,ข่าวปลอม,กรมการจัดหางาน โอกาส ทำ งาน เกาหลี   ญี่ปุ่น   ประเทศ   ยุ่งยาก   โอน เงิน จองสิทธิ์   ข่าว ปลอม   หลอกลวง ประชาชน   อย่า หลง,13,30,7,2,18
206,ข่าวปลอม,  ประชาชน อำเภอบางละมุง   ฉีด วัคซีน โควิด 19   ฟรี     1416   พ.ค.   64,6,19,6,2,8
207,ข่าวปลอม,  ท่า อากาศยานนานา ชาติแม่ฟ้าหลวง   เชียงราย   หมอก ควัน บด บัง ทัศนวิสัย,7,15,4,2,10
208,ข่าวปลอม,  แถบ สี ท้าย หลอด ยา สี ฟัน   ชนิด สาร ผลิต,5,13,5,2,7
209,ข่าวปลอม,  ตลาด หลักทรัพย์แห่งประเทศไทย   CGS   Group   กอง ทุน อุตสาหกรรม,7,14,4,2,10
210,ข่าวปลอม,  ผลิตภัณฑ์   DRD HERB RED ALGAE   LUTEIN   ฟื้นฟู ดวง ตา   ป้องกัน จอ ประสาท ตา เสื่อม,10,22,0,2,17
211,ข่าวปลอม,  สินเชื่อ กรุงไทยใจป้ำ   บัญชี   TikTok   krungthai_02,6,12,0,2,6
212,ข่าวปลอม,"  กรุงไทย กู้   200,000   บาท   ไลน์",3,12,4,2,6
213,ข่าวปลอม,  Up 5   Sure   Digestion   รักษา โรค แผล กระเพาะ อาหาร   ป้องกัน มะเร็ง กระเพาะ อาหาร   มะเร็ง ลำ ไส้,11,21,0,2,15
214,ข่าวปลอม,  ผลิตภัณฑ์ อาหาร เสริม   IMUPLUS+   แก้ ภูมิแพ้   กระตุ้น ภูมิ คุ้มกัน     บำรุง   5   องค์ ร่างกาย   (   ปอด   หัวใจ   ตับ   ม้าม   ไต   ),11,38,0,2,17
215,ข่าวปลอม,  จังหวัดชลบุรี ประกาศ ล็อก ดาวน์,5,6,2,2,5
216,ข่าวปลอม,  สำนักงาน ป.ป.ท.   เพจ เฟซบุ๊ก สำนักงานคณะกรรมการป้องกันและปราบปราม ทุจริต รัฐ,6,12,5,2,9
217,ข่าวปลอม,  ธนาคารกรุงไทย   ออมสิน   ปล่อย สินเชื่อ   FNC   เงิน,5,14,0,2,8
218,ข่าวปลอม,  ธปท.   โครงการ เทรด เงิน ช่วยเหลือ ประเทศ,4,9,1,2,6
219,ข่าวปลอม,  กรมพัฒนาธุรกิจการ ค้า   อนุญาต ใบ ทะเบียน พาณิชย์ บริษัท เซ็นทรัล กู๊ดส์ จำกัด,10,18,11,2,16
220,ข่าวปลอม,"  สินเชื่อ กรุงไทย   ผ่อน แสน   1,866.67   บาท เดือน   เพจ   สินเชื่อ ดอกเบี้ย ต่ำ",8,20,7,2,13
221,ข่าวปลอม,  ตลาดหลักทรัพย์   บริษัท / ทองคำ แท่ง   ชวน พอร์ต ทองคำ น้ำหนัก   2.5   กรัม,7,22,6,2,11
222,ข่าวปลอม,  5   สาเหตุ ทำ อาการ คัน บั้นท้าย,5,8,0,2,5
223,ข่าวปลอม,"  กรมการจัดหางาน สมัคร พนักงาน ตรวจสอบ เที่ยว บิน     15,000   บาท / เดือน",6,14,5,2,14
224,ข่าวปลอม,  กรมพัฒนาธุรกิจการ ค้า โทรศัพท์ แจ้ง ข้อมูล ประชาชน,6,10,4,2,9
225,ข่าวปลอม,  ไปรษณีย์ไทย   ไฟล์   . exe   แจ้ง สถานะ พัสดุ,6,13,2,2,7
226,ข่าวปลอม,  ติด เชื้อ   COVID 19   วัด จังหวัดนครปฐม,4,14,2,2,5
227,ข่าวปลอม,"  ชวน ทุน กอง ทุนทอง คุณภาพ   พอร์ต   1,000   บาท   พอร์ต   รับทองคำ น้ำหนัก   2.5   กรัม",8,25,4,2,11
228,ข่าวปลอม,  หมอ แนะนำ เด็ก อายุ   212   ปี   แปรง สี ฟัน รูป ตัว ยู ลด ปัญหา ช่องปาก,8,21,3,2,9
229,ข่าวปลอม,  กรมการจัดหา งาน สมัคร พนักงาน แพ็ก   รับประกัน   450700   บาท,6,16,5,2,11
230,ข่าวปลอม,  รัฐบาล ไทย   ห้าม ศึกษา ชาติ ต่อต้าน ประเทศ สื่อ ไทย   ฝ่าฝืน โทษ ถอด วีซ่า,11,18,7,2,12
231,ข่าวปลอม,  ทำ สี ผม ประจำ เดือน   ร่างกาย อ่อนแอ ทำ อาการ แพ้,6,16,0,2,10
